,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
452,METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/298111522/,Москва,sale,flat,4,9,1,32.4,-1,0,11300000,Лефортово,Сторожевая ,18,Лефортово,
453,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298373561/,Москва,sale,flat,3,9,1,41.5,-1,0,12400000,,бульвар Севильский,1,Прокшино,Испанские кварталы
454,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300269721/,Москва,sale,flat,16,42,1,45.7,-1,0,18900000,Котловка,Севастопольский проспект,22А,Нагорная,Eniteo
455,Егор Торопов,realtor,https://www.cian.ru/sale/flat/300780263/,Москва,sale,flat,10,22,1,45.2,-1,0,12950000,Ясенево,Вильнюсская ,6,Ясенево,
456,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297157995/,Москва,sale,flat,3,4,1,44.1,-1,0,9300000,,,2,Рассказовка,Бристоль
457,ID 112913638,homeowner,https://www.cian.ru/sale/flat/301812090/,Москва,sale,flat,11,22,1,38.0,-1,0,14500000,Хорошево-Мневники,3-я Хорошевская ,17А,Народное Ополчение,
458,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296082953/,Москва,sale,flat,15,36,1,32.8,-1,0,22960000,Хорошево-Мневники,Шелепихинская набережная,34к1зд5,Шелепиха,Сердце Столицы
459,АРТ,real_estate_agent,https://www.cian.ru/sale/flat/296944448/,Москва,sale,flat,1,3,1,39.9,-1,0,8550000,, Харлампиева,22к2,Филатов Луг,Спортивный квартал
460,Ключъ,real_estate_agent,https://www.cian.ru/sale/flat/299621067/,Москва,sale,flat,1,5,1,32.0,-1,0,9600000,Котловка, Ремизова,5,Нагорная,
461,Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/297245626/,Москва,sale,flat,2,32,1,47.0,-1,0,21950000,Хорошево-Мневники,проспект Маршала Жукова,43к5,Народное Ополчение,Wellton park
462,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/301265036/,Москва,sale,flat,4,25,1,46.0,-1,0,21800000,Покровское-Стрешнево,Волоколамское шоссе,81/2с3,Трикотажная,Апартаментный комплекс Level Стрешнево
463,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/298111008/,Москва,sale,flat,1,2,1,12.5,-1,0,6875000,Басманный,Гороховский переулок,6/1С2,Курская,
464,Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734731/,Москва,sale,flat,11,15,1,40.3,-1,0,23300000,Раменки,Винницкая ,8к2,Раменки,Настоящее
465,Метриум-Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297951595/,Москва,sale,flat,17,19,1,37.0,-1,0,29900000,Гагаринский,Ленинский проспект,38Ак3,Ленинский проспект,Ленинский 38
466,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/295415897/,Москва,sale,flat,12,22,1,37.2,-1,0,10200000,,бульвар Андрея Тарковского,11,Рассказовка,Рассказово
467,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300027182/,Москва,sale,flat,38,40,1,40.0,-1,0,23500000,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
468,Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/300752525/,Москва,sale,flat,49,58,1,106.1,-1,0,67500000,Хорошево-Мневники, Народного Ополчения,15К2,Народное Ополчение,Wellton Towers
469,ID 1659898,realtor,https://www.cian.ru/sale/flat/301467670/,Москва,sale,flat,11,15,1,39.2,-1,0,7550000,,,,,
470,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298169363/,Москва,sale,flat,2,11,1,40.0,-1,0,24800000,Останкинский, Годовикова,11к2,Алексеевская,iLove
471,Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734679/,Москва,sale,flat,3,14,1,26.86,-1,0,16500000,Раменки,проспект Генерала Дорохова,39к2М,Минская,Собрание клубных домов West Garden
472,ТРИИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/301783944/,Москва,sale,flat,4,8,1,32.0,-1,0,14700000,Таганский,Нижегородская ,13А,Москва-Товарная,
473,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301785288/,Москва,sale,flat,19,22,1,43.0,-1,0,19000000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
474,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/301364751/,Москва,sale,flat,8,9,1,36.0,-1,0,13950000,Тимирязевский,Дмитровский проезд,14,Дмитровская,
475,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/299473048/,Москва,sale,flat,18,25,1,42.1,-1,0,17700000,Нижегородский,Рязанский проспект,2/1к2Д,Нижегородская,SREDA
476,ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/298046983/,Москва,sale,flat,15,25,1,34.4,-1,0,19500000,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
477,Идеальный Вариант,real_estate_agent,https://www.cian.ru/sale/flat/301812761/,Москва,sale,flat,4,9,1,32.6,-1,0,10900000,Москворечье-Сабурово,Пролетарский проспект,2,Каширская,
478,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298373539/,Москва,sale,flat,6,14,1,31.7,-1,0,8400000,, Стожарова,7,Крёкшино,
479,GENESIS Asset Management,real_estate_agent,https://www.cian.ru/sale/flat/299500139/,Москва,sale,flat,26,29,1,40.0,-1,0,19000000,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
480,ID 41817014,unknown,https://www.cian.ru/sale/flat/300500250/,Москва,sale,flat,1,19,1,37.0,-1,0,10800000,, Бориса Пастернака,11,Рассказовка,Переделкино Ближнее Город-парк
481,MFC Capital,real_estate_agent,https://www.cian.ru/sale/flat/301175732/,Москва,sale,flat,9,22,1,42.3,-1,0,23500000,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
482,ИнСити,real_estate_agent,https://www.cian.ru/sale/flat/300643170/,Москва,sale,flat,11,20,1,51.0,-1,0,27038015,Сокольники, Матросская Тишина,12,Сокольники,
483,ID 311,realtor,https://www.cian.ru/sale/flat/292434467/,Москва,sale,flat,2,13,1,40.0,-1,0,16350000,Марьина роща,Складочная ,8к1,Савёловская,Шереметьевский
484,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300441251/,Москва,sale,flat,3,9,1,33.0,-1,0,13500000,Ростокино,Ростокинская ,5К2,Ростокино,
485,СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/298089306/,Москва,sale,flat,16,21,1,43.0,-1,0,22500000,Алексеевский,Новоалексеевская ,16к2,Алексеевская,Серебряный фонтан
486,Елена Юдаева,realtor,https://www.cian.ru/sale/flat/301231606/,Москва,sale,flat,10,14,1,39.0,-1,0,13100000,Очаково-Матвеевское,Большая Очаковская ,32,Очаково,
487,Вертикаль,real_estate_agent,https://www.cian.ru/sale/flat/300931694/,Москва,sale,flat,19,23,1,45.0,-1,0,29000000,Очаково-Матвеевское,Нежинская ,3,Матвеевская,
488,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/293743894/,Москва,sale,flat,19,21,1,48.6,-1,0,19999900,Хорошево-Мневники, Народного Ополчения,13,Народное Ополчение,Wellton Gold
489,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/298488707/,Москва,sale,flat,10,24,1,39.0,-1,0,12100000,Метрогородок,Тагильская ,4А,Бульвар Рокоссовского,Сиреневый парк
490,ID 507193,unknown,https://www.cian.ru/sale/flat/301185326/,Москва,sale,flat,6,9,1,33.8,-1,0,9600000,Гольяново,Хабаровская ,9,Щёлковская,
491,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300487627/,Москва,sale,flat,2,39,1,35.0,-1,0,14400000,Западное Дегунино,Ильменский проезд,14к3,Селигерская,Селигер Сити
492,ID 19083998,homeowner,https://www.cian.ru/sale/flat/300305305/,Москва,sale,flat,2,14,1,39.0,-1,0,9500000,Ново-Переделкино,Новоорловская ,8,Новопеределкино,
493,do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300401139/,Москва,sale,flat,3,5,1,35.9,-1,0,15500000,Таганский,1-я Дубровская ,3,Пролетарская,
494,ID 68291624,homeowner,https://www.cian.ru/sale/flat/298751825/,Москва,sale,flat,5,12,1,37.0,-1,0,22450000,Лефортово,шоссе Энтузиастов,3Ак1,Площадь Ильича,
495,Василий Лавров,realtor,https://www.cian.ru/sale/flat/295929811/,Москва,sale,flat,15,15,1,40.0,-1,0,13550000,Западное Дегунино,Ангарская ,33А,Грачёвская,
496,Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/301494779/,Москва,sale,flat,1,9,1,45.0,-1,0,13000000,,бульвар Андрея Тарковского,3,Рассказовка,Рассказово
497,Владис,real_estate_agent,https://www.cian.ru/sale/flat/297846883/,Москва,sale,flat,8,9,1,31.5,-1,0,9300000,Бескудниковский,Бескудниковский бульвар,28К2,Селигерская,
498,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/301309301/,Москва,sale,flat,1,9,1,32.1,-1,0,10500000,Обручевский, Гарибальди,20/29К1,Новые Черёмушки,
499,ID 283823,real_estate_agent,https://www.cian.ru/sale/flat/296989997/,Москва,sale,flat,2,22,1,37.0,-1,0,17500000,Западное Дегунино,Дмитровское шоссе,73Б,Верхние Лихоборы,Тринити
500,CENTURY 21 RnB Estate,real_estate_agent,https://www.cian.ru/sale/flat/301122947/,Москва,sale,flat,4,14,1,38.6,-1,0,9139000,Можайский, Горбунова,10К2,Сетунь,
501,Ксения Иванова,realtor,https://www.cian.ru/sale/flat/298517117/,Москва,sale,flat,2,9,1,36.6,-1,0,11990000,Филевский парк,2-я Филевская ,5К3,Филёвский парк,
502,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301264253/,Москва,sale,flat,5,21,1,37.5,-1,0,18000000,Нагатинский затон,Коломенская ,12к2,Нагатинский Затон,Ривер Парк Коломенское
503,METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/300421016/,Москва,sale,flat,19,19,1,38.7,-1,0,8400000,, Летчика Ульянина,7,Пыхтино,
504,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298901375/,Москва,sale,flat,12,16,1,38.2,-1,0,7990000,Южное Бутово, Захарьинские Дворики,3,Щербинка,
505,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300774778/,Москва,sale,flat,24,25,1,38.1,-1,0,15500000,Строгино, Твардовского,12,Строгино,Лазурный блюз-2
506,АЯКС,real_estate_agent,https://www.cian.ru/sale/flat/301732465/,Москва,sale,flat,5,17,1,39.6,-1,0,13500000,, Бориса Пастернака,31к2,Рассказовка,
507,Prestige-Resulting,real_estate_agent,https://www.cian.ru/sale/flat/300301003/,Москва,sale,flat,1,12,1,36.0,-1,0,9500000,Южное Бутово,Южнобутовская ,76,Бунинская аллея,
508,ID 15381315,realtor,https://www.cian.ru/sale/flat/301721822/,Москва,sale,flat,21,29,1,39.1,-1,0,17700000,Покровское-Стрешнево,Волоколамское шоссе,95/2к5,Трикотажная,City Bay
509,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301452998/,Москва,sale,flat,3,5,1,30.0,-1,0,16500000,Тверской,Угловой переулок,26,Савёловская,
510,Ключъ,real_estate_agent,https://www.cian.ru/sale/flat/298670679/,Москва,sale,flat,3,5,1,30.0,-1,0,14700000,Басманный,Елизаветинский переулок,6С1,Курская,
511,Prime,real_estate_agent,https://www.cian.ru/sale/flat/301179353/,Москва,sale,flat,15,25,1,42.0,-1,0,16950000,Нижегородский,Рязанский проспект,2/1к5Т,Нижегородская,SREDA
